,cap,County,Fully.Loaded.Tested.Heat.Rate.Btu.kWh...Modeled,ORIS_Plant_Code,Commercial.Online.Year,Online_Yr_OG,PlantType,Plant_Name,RetireYearGiven,Retire_Yr_OG,RetireYear,Scrub_Match,Scrubber_Efficiency,Scrubber_Online_Year,State_Name,UniqueID,Unit_ID,Wet/DryScrubber,pca,resource_region,tech,Retire_Age,NukeRetireBin,Nuke80RetireYear,Nuke60RetireYear,NukeEarlyRetireYear,NukeRefRetireYear,IsExistUnit,ct,ctt,wst,coolingwatertech,Plant.NAICS.Description,Commercial.Online.Year.Quarter
7753,77.3,Will,12345,55222,2000,2000,Combustion Turbine,Lincoln Generating Facility,False,9999.0,2100,,,,Illinois,55222_G_CTG6,CTG6,,p80,206,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7754,78.2,Will,12345,55222,2000,2000,Combustion Turbine,Lincoln Generating Facility,False,9999.0,2100,,,,Illinois,55222_G_CTG7,CTG7,,p80,206,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7755,78.6,Will,12345,55222,2000,2000,Combustion Turbine,Lincoln Generating Facility,False,9999.0,2100,,,,Illinois,55222_G_CTG8,CTG8,,p80,206,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7756,245.1,Ellis,7142,55223,2002,2002,Combined Cycle,Ennis Power Company LLC,False,9999.0,2100,,,,Texas,55223_G_GT1,GT1,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7757,114.4,Ellis,7142,55223,2002,2002,Combined Cycle,Ennis Power Company LLC,False,9999.0,2100,,,,Texas,55223_G_ST1,ST1,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7758,111.0,Knox,14422,55224,2000,2000,Combustion Turbine,Wheatland Generating Facility,False,9999.0,2100,,,,Indiana,55224_G_CTG1,CTG1,,p107,224,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7759,114.0,Knox,14422,55224,2000,2000,Combustion Turbine,Wheatland Generating Facility,False,9999.0,2100,,,,Indiana,55224_G_CTG2,CTG2,,p107,224,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7760,114.0,Knox,14422,55224,2000,2000,Combustion Turbine,Wheatland Generating Facility,False,9999.0,2100,,,,Indiana,55224_G_CTG3,CTG3,,p107,224,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7761,111.0,Knox,14422,55224,2000,2000,Combustion Turbine,Wheatland Generating Facility,False,9999.0,2100,,,,Indiana,55224_G_CTG4,CTG4,,p107,224,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7762,149.3,Wagoner,7376,55225,2002,2002,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_CTG1,CTG1,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7763,149.3,Wagoner,7376,55225,2002,2002,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_CTG2,CTG2,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7764,149.3,Wagoner,7376,55225,2003,2003,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_CTG3,CTG3,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
7765,149.3,Wagoner,7376,55225,2003,2003,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_CTG4,CTG4,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
7766,244.6,Wagoner,7376,55225,2002,2002,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_STG1,STG1,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7767,244.6,Wagoner,7376,55225,2003,2003,Combined Cycle,Oneta Energy Center,False,9999.0,2100,,,,Oklahoma,55225_G_STG2,STG2,,p51,157,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
7768,153.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_GT1,GT1,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7769,153.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_GT2,GT2,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7770,149.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_GT3,GT3,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7771,149.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_GT4,GT4,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7772,177.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_ST3,ST3,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7773,172.0,Freestone,7196,55226,2002,2002,Combined Cycle,Freestone Energy Center,False,9999.0,2100,,,,Texas,55226_G_ST6,ST6,,p63,169,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7774,49.0,Darke,10745,55228,2000,2000,Combustion Turbine,Greenville Electric Generating Station,False,9999.0,2100,,,,Ohio,55228_G_GT1,GT1,,p112,228,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7775,49.0,Darke,10745,55228,2000,2000,Combustion Turbine,Greenville Electric Generating Station,False,9999.0,2100,,,,Ohio,55228_G_GT2,GT2,,p112,228,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7776,49.0,Darke,10745,55228,2000,2000,Combustion Turbine,Greenville Electric Generating Station,False,9999.0,2100,,,,Ohio,55228_G_GT3,GT3,,p112,228,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7777,49.0,Darke,10745,55228,2000,2000,Combustion Turbine,Greenville Electric Generating Station,False,9999.0,2100,,,,Ohio,55228_G_GT4,GT4,,p112,228,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7778,59.0,Wells,11336,55229,2001,2001,Combustion Turbine,Montpelier Electric Generating Station,False,9999.0,2100,,,,Indiana,55229_G_GT1,GT1,,p105,226,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7779,59.0,Wells,11337,55229,2001,2001,Combustion Turbine,Montpelier Electric Generating Station,False,9999.0,2100,,,,Indiana,55229_G_GT2,GT2,,p105,226,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7780,59.0,Wells,11337,55229,2001,2001,Combustion Turbine,Montpelier Electric Generating Station,False,9999.0,2100,,,,Indiana,55229_G_GT3,GT3,,p105,226,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7781,59.0,Wells,11337,55229,2001,2001,Combustion Turbine,Montpelier Electric Generating Station,False,9999.0,2100,,,,Indiana,55229_G_GT4,GT4,,p105,226,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7782,165.0,Wise,7177,55230,2006,2006,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_CT1,CT1,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2006-1
7783,165.0,Wise,7177,55230,2006,2006,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_CT2,CT2,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2006-1
7784,165.0,Wise,7177,55230,2011,2011,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_CT3,CT3,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
7785,165.0,Wise,7177,55230,2011,2011,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_CT4,CT4,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
7786,290.5,Wise,7177,55230,2006,2006,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_ST1,ST1,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2006-1
7787,290.5,Wise,7177,55230,2011,2011,Combined Cycle,Jack County,False,9999.0,2100,,,,Texas,55230_G_ST2,ST2,,p63,168,gas-CC,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
7788,169.1,Delaware,7253,55231,2002,2002,Combined Cycle,Liberty Electric Power Plant,False,9999.0,2100,,,,Pennsylvania,55231_G_GTG1,GTG1,,p122,327,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7789,169.1,Delaware,7253,55231,2002,2002,Combined Cycle,Liberty Electric Power Plant,False,9999.0,2100,,,,Pennsylvania,55231_G_GTG2,GTG2,,p122,327,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7790,223.8,Delaware,7253,55231,2002,2002,Combined Cycle,Liberty Electric Power Plant,False,9999.0,2100,,,,Pennsylvania,55231_G_STG,STG,,p122,327,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7791,72.7,Marshall,12049,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT1,CT1,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7792,72.7,Marshall,12049,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT2,CT2,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7793,72.7,Marshall,12049,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT3,CT3,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7794,72.7,Marshall,25000,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT4,CT4,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7795,72.7,Marshall,25000,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT5,CT5,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7796,72.7,Marshall,25000,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT6,CT6,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7797,72.7,Marshall,25000,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT7,CT7,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7798,72.7,Marshall,25000,55232,2002,2002,Combustion Turbine,Marshall Energy Facility,False,9999.0,2100,,,,Kentucky,55232_G_CT8,CT8,,p93,286,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7799,53.5,Venango,11044,55233,2001,2001,Combustion Turbine,Handsome Lake Energy LLC,False,9999.0,2100,,,,Pennsylvania,55233_G_GT01,GT01,,p122,321,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7800,53.5,Venango,11044,55233,2001,2001,Combustion Turbine,Handsome Lake Energy LLC,False,9999.0,2100,,,,Pennsylvania,55233_G_GT02,GT02,,p122,321,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7801,53.5,Venango,11044,55233,2001,2001,Combustion Turbine,Handsome Lake Energy LLC,False,9999.0,2100,,,,Pennsylvania,55233_G_GT03,GT03,,p122,321,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7802,53.5,Venango,11044,55233,2001,2001,Combustion Turbine,Handsome Lake Energy LLC,False,9999.0,2100,,,,Pennsylvania,55233_G_GT04,GT04,,p122,321,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7803,53.5,Venango,11044,55233,2001,2001,Combustion Turbine,Handsome Lake Energy LLC,False,9999.0,2100,,,,Pennsylvania,55233_G_GT05,GT05,,p122,321,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7804,75.0,Audrain,12441,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT1,GT1,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7805,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT2,GT2,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7806,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT3,GT3,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7807,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT4,GT4,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7808,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT5,GT5,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7809,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT6,GT6,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7810,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT7,GT7,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7811,75.0,Audrain,12440,55234,2001,2001,Combustion Turbine,Audrain Generating Station,False,9999.0,2100,,,,Missouri,55234_G_GT8,GT8,,p72,185,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7812,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT1,CT1,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7813,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT2,CT2,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7814,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT3,CT3,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7815,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT4,CT4,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7816,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT5,CT5,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7817,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT6,CT6,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7818,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT7,CT7,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7819,77.0,Lee,12419,55236,2001,2001,Combustion Turbine,Lee Energy Facility,False,9999.0,2100,,,,Illinois,55236_G_CT8,CT8,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7820,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG1,CTG1,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7821,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG2,CTG2,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7822,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG3,CTG3,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7823,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG4,CTG4,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7824,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG5,CTG5,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7825,42.0,Shelby,10745,55237,2000,2000,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG6,CTG6,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7826,42.0,Shelby,10745,55237,2001,2001,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG7,CTG7,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7827,42.0,Shelby,10745,55237,2001,2001,Combustion Turbine,Energy Shelby County,False,9999.0,2100,,,,Illinois,55237_G_CTG8,CTG8,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7828,150.0,Winnebago,11268,55238,2000,2000,Combustion Turbine,NRG Rockford I,False,9999.0,2100,,,,Illinois,55238_G_0001,0001,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7829,149.6,Winnebago,11268,55238,2000,2000,Combustion Turbine,NRG Rockford I,False,9999.0,2100,,,,Illinois,55238_G_0002,0002,,p80,199,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7830,165.3,Middlesex,7234,55239,2002,2002,Combined Cycle,Red Oak Power LLC,False,9999.0,2100,,,,New Jersey,55239_G_0001,0001,,p126,329,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7831,165.3,Middlesex,7234,55239,2002,2002,Combined Cycle,Red Oak Power LLC,False,9999.0,2100,,,,New Jersey,55239_G_0002,0002,,p126,329,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7832,165.3,Middlesex,7234,55239,2002,2002,Combined Cycle,Red Oak Power LLC,False,9999.0,2100,,,,New Jersey,55239_G_0003,0003,,p126,329,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7833,270.0,Middlesex,7234,55239,2002,2002,Combined Cycle,Red Oak Power LLC,False,9999.0,2100,,,,New Jersey,55239_G_0004,0004,,p126,329,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7834,155.0,Mobile,7543,55241,2001,2001,Combined Cycle,Hog Bayou Energy Center,False,9999.0,2100,,,,Alabama,55241_G_CT01,CT01,,p90,268,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7835,75.0,Mobile,7543,55241,2001,2001,Combined Cycle,Hog Bayou Energy Center,False,9999.0,2100,,,,Alabama,55241_G_ST01,ST01,,p90,268,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7836,161.4,Santa Rosa,7623,55242,2003,2003,Combined Cycle,Santa Rosa Energy Center,False,9999.0,2100,,,,Florida,55242_G_CT01,CT01,,p91,269,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
7837,74.5,Santa Rosa,7623,55242,2003,2003,Combined Cycle,Santa Rosa Energy Center,False,9999.0,2100,,,,Florida,55242_G_ST01,ST01,,p91,269,gas-CC,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
7838,36.4,Queens,13832,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_2-1,2-1,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7839,33.2,Queens,13846,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_2-2,2-2,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7840,35.9,Queens,13846,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_2-3,2-3,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7841,34.7,Queens,13843,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_2-4,2-4,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7842,33.7,Queens,13836,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_3-1,3-1,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7843,35.2,Queens,13842,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_3-2,3-2,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7844,33.6,Queens,13834,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_3-3,3-3,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7845,36.5,Queens,13848,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_3-4,3-4,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7846,34.0,Queens,13835,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_4-1,4-1,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7847,34.1,Queens,13838,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_4-2,4-2,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7848,34.0,Queens,13842,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_4-3,4-3,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7849,32.5,Queens,13849,55243,1970,1970,Combustion Turbine,Astoria Gas Turbines,True,2023.0,2023,,,,New York,55243_G_4-4,4-4,,p127,341,gas-CT,53.0,,2023,2023,2023,2023,True,none,none,none,none,Utilities,1970-1
7850,61.0,Walton,13181,55244,2000,2000,Combustion Turbine,Doyle Energy Facility,False,9999.0,2100,,,,Georgia,55244_G_CTG1,CTG1,,p94,275,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7851,58.0,Walton,13183,55244,2000,2000,Combustion Turbine,Doyle Energy Facility,False,9999.0,2100,,,,Georgia,55244_G_CTG2,CTG2,,p94,275,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7852,60.0,Walton,13182,55244,2000,2000,Combustion Turbine,Doyle Energy Facility,False,9999.0,2100,,,,Georgia,55244_G_CTG3,CTG3,,p94,275,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7853,75.0,Walton,13182,55244,2000,2000,Combustion Turbine,Doyle Energy Facility,False,9999.0,2100,,,,Georgia,55244_G_CTG4,CTG4,,p94,275,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7854,75.0,Walton,13182,55244,2000,2000,Combustion Turbine,Doyle Energy Facility,False,9999.0,2100,,,,Georgia,55244_G_CTG5,CTG5,,p94,275,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
7855,72.5,Pickaway,12099,55247,2001,2001,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT1,GT1,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7856,72.5,Pickaway,12100,55247,2001,2001,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT2,GT2,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7857,72.5,Pickaway,12100,55247,2001,2001,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT3,GT3,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7858,72.5,Pickaway,12100,55247,2001,2001,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT4,GT4,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2001-1
7859,72.5,Pickaway,12100,55247,2002,2002,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT5,GT5,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7860,72.5,Pickaway,12100,55247,2002,2002,Combustion Turbine,Darby Electric Generating Station,False,9999.0,2100,,,,Ohio,55247_G_GT6,GT6,,p112,229,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
7861,85.0,Montgomery,12665,55248,2002,2002,Combustion Turbine,Tait Electric Generating Station,False,9999.0,2100,,,,Ohio,55248_G_GT4,GT4,,p113,230,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
