RetireYear,pca,tech,coolingwatertech,ctt,wst,cap
9999.0,p78,gas-CT,dum,dum,dum,528.1
9999.0,p78,lfill-gas,dum,dum,dum,3.0
9999.0,p78,o-g-s,dum,dum,dum,107.60000000000002
9999.0,p78,other,dum,dum,dum,2.0
9999.0,p79,CoalOldScr,dum,dum,dum,995.0
9999.0,p79,coal-new,dum,dum,dum,1268.0
9999.0,p79,gas-CC,dum,dum,dum,1443.0
9999.0,p79,gas-CT,dum,dum,dum,1286.3
9999.0,p79,lfill-gas,dum,dum,dum,35.9
9999.0,p79,o-g-s,dum,dum,dum,240.0
9999.0,p79,other,dum,dum,dum,2.0
9999.0,p8,biopower,dum,dum,dum,39.0
9999.0,p8,gas-CT,dum,dum,dum,5.0
9999.0,p8,hydro,dum,dum,dum,117.60000000000001
9999.0,p80,CoalOldScr,dum,dum,dum,689.0
9999.0,p80,CoalOldUns,dum,dum,dum,510.0
9999.0,p80,coal-new,dum,dum,dum,10.6
9999.0,p80,gas-CC,dum,dum,dum,1915.1000000000001
9999.0,p80,gas-CT,dum,dum,dum,7405.999999999998
9999.0,p80,hydro,dum,dum,dum,29.700000000000003
9999.0,p80,lfill-gas,dum,dum,dum,66.8
9999.0,p80,o-g-s,dum,dum,dum,1409.7999999999997
9999.0,p80,other,dum,dum,dum,3.0
9999.0,p81,CoalOldScr,dum,dum,dum,1948.0
9999.0,p81,CoalOldUns,dum,dum,dum,948.0
9999.0,p81,coal-new,dum,dum,dum,1748.0
9999.0,p81,gas-CC,dum,dum,dum,1032.2
9999.0,p81,gas-CT,dum,dum,dum,1893.0000000000005
9999.0,p81,hydro,dum,dum,dum,4.3999999999999995
9999.0,p81,lfill-gas,dum,dum,dum,2.4000000000000004
9999.0,p81,other,dum,dum,dum,78.0
9999.0,p82,CoalOldScr,dum,dum,dum,1536.0
9999.0,p82,coal-new,dum,dum,dum,208.0
9999.0,p82,gas-CT,dum,dum,dum,149.09999999999997
9999.0,p82,lfill-gas,dum,dum,dum,2.4000000000000004
9999.0,p83,CoalOldScr,dum,dum,dum,1158.0
9999.0,p83,CoalOldUns,dum,dum,dum,595.0
9999.0,p83,gas-CC,dum,dum,dum,610.4
9999.0,p83,gas-CT,dum,dum,dum,1574.2999999999986
9999.0,p83,lfill-gas,dum,dum,dum,6.4
9999.0,p84,CoalOldUns,dum,dum,dum,1153.0
9999.0,p84,gas-CC,dum,dum,dum,420.0
9999.0,p84,gas-CT,dum,dum,dum,222.7
9999.0,p84,hydro,dum,dum,dum,3.0
9999.0,p84,lfill-gas,dum,dum,dum,3.8
9999.0,p85,biopower,dum,dum,dum,8.0
9999.0,p85,coal-new,dum,dum,dum,1279.0
9999.0,p85,gas-CC,dum,dum,dum,4457.5
9999.0,p85,gas-CT,dum,dum,dum,370.6
9999.0,p85,hydro,dum,dum,dum,515.5
9999.0,p85,lfill-gas,dum,dum,dum,4.0
9999.0,p85,o-g-s,dum,dum,dum,776.0
9999.0,p85,other,dum,dum,dum,1.3
9999.0,p85,pumped-hydro,dum,dum,dum,28.0
9999.0,p86,gas-CC,dum,dum,dum,1378.3
9999.0,p86,gas-CT,dum,dum,dum,312.0
9999.0,p86,other,dum,dum,dum,45.0
9999.0,p87,CoalOldScr,dum,dum,dum,1020.0
9999.0,p87,gas-CC,dum,dum,dum,3859.3
9999.0,p87,gas-CT,dum,dum,dum,1060.6
9999.0,p87,o-g-s,dum,dum,dum,2061.5
9999.0,p87,other,dum,dum,dum,52.0
9999.0,p88,coal-new,dum,dum,dum,440.0
9999.0,p88,gas-CC,dum,dum,dum,3565.2
9999.0,p88,gas-CT,dum,dum,dum,293.2
9999.0,p88,lfill-gas,dum,dum,dum,1.6
9999.0,p88,o-g-s,dum,dum,dum,18.6
9999.0,p88,other,dum,dum,dum,110.0
9999.0,p89,CoalOldScr,dum,dum,dum,3558.0
9999.0,p89,biopower,dum,dum,dum,37.599999999999994
9999.0,p89,gas-CC,dum,dum,dum,1474.0
9999.0,p89,gas-CT,dum,dum,dum,1122.8000000000004
9999.0,p89,hydro,dum,dum,dum,1559.4000000000003
9999.0,p89,lfill-gas,dum,dum,dum,6.4
9999.0,p89,o-g-s,dum,dum,dum,1528.0
9999.0,p9,CoalOldUns,dum,dum,dum,17.0
9999.0,p9,biopower,dum,dum,dum,494.30000000000007
9999.0,p9,gas-CC,dum,dum,dum,8559.800000000003
9999.0,p9,gas-CT,dum,dum,dum,4219.0999999999985
9999.0,p9,hydro,dum,dum,dum,8782.700000000003
9999.0,p9,lfill-gas,dum,dum,dum,113.39999999999992
9999.0,p9,o-g-s,dum,dum,dum,33.699999999999996
9999.0,p9,other,dum,dum,dum,66.9
9999.0,p9,pumped-hydro,dum,dum,dum,1423.2
9999.0,p90,CoalOldScr,dum,dum,dum,726.0
9999.0,p90,CoalOldUns,dum,dum,dum,362.0
9999.0,p90,gas-CC,dum,dum,dum,8022.200000000002
9999.0,p90,gas-CT,dum,dum,dum,1460.6
9999.0,p90,hydro,dum,dum,dum,1710.6000000000001
9999.0,p90,o-g-s,dum,dum,dum,130.0
9999.0,p90,other,dum,dum,dum,111.6
9999.0,p91,CoalOldScr,dum,dum,dum,924.0
9999.0,p91,gas-CC,dum,dum,dum,740.9
9999.0,p91,gas-CT,dum,dum,dum,126.0
9999.0,p91,lfill-gas,dum,dum,dum,17.800000000000004
9999.0,p91,o-g-s,dum,dum,dum,16.2
9999.0,p92,CoalOldScr,dum,dum,dum,4844.0
9999.0,p92,biopower,dum,dum,dum,1.8
9999.0,p92,gas-CC,dum,dum,dum,3507.2000000000007
9999.0,p92,gas-CT,dum,dum,dum,3796.0000000000027
9999.0,p92,hydro,dum,dum,dum,2618.6
9999.0,p92,lfill-gas,dum,dum,dum,12.4
9999.0,p92,pumped-hydro,dum,dum,dum,1616.3
9999.0,p93,CoalOldScr,dum,dum,dum,609.0
9999.0,p93,CoalOldUns,dum,dum,dum,938.0
9999.0,p93,gas-CT,dum,dum,dum,714.6
9999.0,p93,hydro,dum,dum,dum,758.3999999999999
9999.0,p94,CoalOldScr,dum,dum,dum,8368.0
9999.0,p94,CoalOldUns,dum,dum,dum,10.0
9999.0,p94,biopower,dum,dum,dum,372.20000000000005
9999.0,p94,gas-CC,dum,dum,dum,7957.7
9999.0,p94,gas-CT,dum,dum,dum,8657.401999999998
9999.0,p94,hydro,dum,dum,dum,1850.2
9999.0,p94,lfill-gas,dum,dum,dum,54.90000000000002
9999.0,p94,o-g-s,dum,dum,dum,764.0
9999.0,p94,other,dum,dum,dum,179.39999999999998
9999.0,p94,pumped-hydro,dum,dum,dum,1862.2
9999.0,p95,gas-CC,dum,dum,dum,1299.0
9999.0,p95,gas-CT,dum,dum,dum,2049.2999999999993
9999.0,p95,hydro,dum,dum,dum,446.1999999999999
9999.0,p95,lfill-gas,dum,dum,dum,9.999999999999998
9999.0,p95,o-g-s,dum,dum,dum,170.0
9999.0,p95,pumped-hydro,dum,dum,dum,2140.0
9999.0,p96,CoalOldScr,dum,dum,dum,2989.0
9999.0,p96,biopower,dum,dum,dum,180.4
9999.0,p96,coal-new,dum,dum,dum,2237.0
9999.0,p96,gas-CC,dum,dum,dum,1863.0
9999.0,p96,gas-CT,dum,dum,dum,790.4000000000001
9999.0,p96,hydro,dum,dum,dum,857.4
9999.0,p96,lfill-gas,dum,dum,dum,26.100000000000005
9999.0,p96,o-g-s,dum,dum,dum,350.6
9999.0,p96,other,dum,dum,dum,49.50000000000001
9999.0,p96,pumped-hydro,dum,dum,dum,576.0
9999.0,p97,CoalOldScr,dum,dum,dum,4822.0
9999.0,p97,coal-new,dum,dum,dum,844.0
9999.0,p97,gas-CC,dum,dum,dum,2879.2000000000003
9999.0,p97,gas-CT,dum,dum,dum,4035.899999999999
9999.0,p97,hydro,dum,dum,dum,1556.9
9999.0,p97,lfill-gas,dum,dum,dum,40.5
9999.0,p97,other,dum,dum,dum,5.2
9999.0,p97,pumped-hydro,dum,dum,dum,86.0
9999.0,p98,CoalOldScr,dum,dum,dum,3168.0
9999.0,p98,biopower,dum,dum,dum,268.3
9999.0,p98,gas-CC,dum,dum,dum,2918.0
9999.0,p98,gas-CT,dum,dum,dum,2269.7999999999993
9999.0,p98,hydro,dum,dum,dum,446.19999999999993
9999.0,p98,lfill-gas,dum,dum,dum,43.69999999999994
9999.0,p98,other,dum,dum,dum,79.0
9999.0,p99,CoalOldScr,dum,dum,dum,25.4
9999.0,p99,biopower,dum,dum,dum,237.0
9999.0,p99,coal-new,dum,dum,dum,1115.0
9999.0,p99,gas-CC,dum,dum,dum,7479.899999999999
9999.0,p99,gas-CT,dum,dum,dum,4367.299999999997
9999.0,p99,hydro,dum,dum,dum,719.5999999999997
9999.0,p99,lfill-gas,dum,dum,dum,295.9000000000032
9999.0,p99,o-g-s,dum,dum,dum,858.1
9999.0,p99,other,dum,dum,dum,133.5000000000001
9999.0,p99,pumped-hydro,dum,dum,dum,3241.0
