Nuke60RetireYear,pca,tech,coolingwatertech,cap
2025,p109,hydro,none,31.5
2025,p121,hydro,none,18.0
2025,p127,gas-CT,none,0.5
2025,p127,hydro,none,37.10000000000001
2025,p128,gas-CT,none,266.3
2025,p130,hydro,none,14.0
2025,p131,gas-CT,none,16.2
2025,p131,hydro,none,1.6
2025,p131,lfill-gas,none,32.0
2025,p132,hydro,none,8.0
2025,p134,hydro,none,5.1000000000000005
2025,p15,hydro,none,10.2
2025,p16,hydro,none,4.4
2025,p18,hydro,none,12.0
2025,p25,CoalOldScr,none,1800.0
2025,p25,hydro,none,1.4
2025,p28,gas-CT,none,133.0
2025,p34,hydro,none,1.0
2025,p38,gas-CT,none,7.1
2025,p40,gas-CT,none,2.5
2025,p41,gas-CT,none,72.0
2025,p43,biopower,none,6.2
2025,p43,gas-CT,none,34.199999999999996
2025,p43,hydro,none,10.8
2025,p46,gas-CT,none,3.8
2025,p50,gas-CT,none,55.0
2025,p50,o-g-s,none,34.0
2025,p52,gas-CT,none,4.6
2025,p53,gas-CT,none,72.5
2025,p53,hydro,none,0.8
2025,p54,gas-CT,none,220.60000000000002
2025,p54,o-g-s,none,12.4
2025,p64,gas-CT,none,21.0
2025,p67,gas-CT,none,348.0
2025,p68,gas-CT,none,39.3
2025,p69,gas-CT,none,59.2
2025,p70,gas-CT,none,33.0
2025,p72,gas-CT,none,6.2
2025,p74,gas-CT,none,17.0
2025,p75,hydro,none,3.0999999999999996
2025,p8,hydro,none,34.0
2025,p80,hydro,none,6.599999999999999
2025,p84,gas-CT,none,5.6
2025,p85,hydro,none,12.0
2025,p87,gas-CC,none,13.2
2025,p89,hydro,none,209.79999999999998
2025,p9,hydro,none,118.60000000000001
2025,p9,nuclear,none,1122.0
2025,p90,hydro,none,3.6
2025,p92,gas-CT,none,1039.6000000000004
2025,p94,hydro,none,48.7
2025,p95,hydro,none,72.0
2025,p97,hydro,none,34.4
2026,p10,gas-CT,none,339.6000000000001
2026,p101,biopower,none,21.0
2026,p101,gas-CT,none,184.0
2026,p102,gas-CT,none,26.0
2026,p103,gas-CT,none,8.5
2026,p108,gas-CT,none,58.0
2026,p111,nuclear,none,1240.0
2026,p115,hydro,none,39.0
2026,p12,CoalOldScr,none,268.0
2026,p12,CoalOldUns,none,254.0
2026,p12,o-g-s,none,113.0
2026,p122,hydro,none,44.0
2026,p127,hydro,none,8.600000000000001
2026,p127,o-g-s,none,142.0
2026,p130,hydro,none,3.6
2026,p131,hydro,none,8.399999999999999
2026,p132,hydro,none,0.4
2026,p134,hydro,none,32.8
2026,p2,CoalOldScr,none,670.0
2026,p2,hydro,none,53.4
2026,p28,hydro,none,11.5
2026,p34,coal-new,none,335.0
2026,p37,gas-CT,none,20.5
2026,p40,gas-CT,none,0.8
2026,p43,CoalOldScr,none,680.0
2026,p45,gas-CT,none,6.1
2026,p47,gas-CT,none,61.0
2026,p50,gas-CC,none,18.8
2026,p50,gas-CT,none,53.0
2026,p51,CoalOldUns,none,460.0
2026,p51,gas-CT,none,2.8
2026,p52,gas-CT,none,49.7
2026,p53,gas-CT,none,64.9
2026,p54,gas-CT,none,105.69999999999999
2026,p55,gas-CT,none,11.0
2026,p58,gas-CC,none,280.0
2026,p58,o-g-s,none,39.0
2026,p67,gas-CT,none,354.0
2026,p75,hydro,none,0.2
2026,p76,hydro,none,8.1
2026,p81,gas-CT,none,15.7
2026,p84,gas-CT,none,14.0
2026,p85,gas-CT,none,2.2
2026,p9,nuclear,none,1118.0
2026,p90,hydro,none,33.8
2026,p91,coal-new,none,75.0
2026,p92,hydro,none,1.3
2026,p94,hydro,none,9.0
2026,p95,hydro,none,45.0
2026,p96,gas-CT,none,21.0
2026,p98,gas-CT,none,20.0
2027,p1,hydro,none,31.4
2027,p10,hydro,none,5.0
2027,p100,hydro,none,1.1
2027,p101,gas-CC,none,305.0
2027,p104,hydro,none,0.8
2027,p112,CoalOldUns,none,23.2
2027,p127,hydro,none,35.900000000000006
2027,p129,hydro,none,7.699999999999999
2027,p130,hydro,none,1.6
2027,p134,hydro,none,4.0
2027,p15,hydro,none,2.7
2027,p17,hydro,none,1.9
2027,p18,hydro,none,21.0
2027,p24,CoalOldUns,none,210.0
2027,p24,coal-new,none,220.0
2027,p24,hydro,none,3.2
2027,p25,hydro,none,30.0
2027,p28,hydro,none,30.0
2027,p31,hydro,none,0.2
2027,p32,gas-CT,none,34.0
2027,p34,gas-CT,none,114.0
2027,p34,hydro,none,2.6
2027,p40,hydro,none,0.8
2027,p42,hydro,none,0.5
2027,p46,hydro,none,1.4000000000000001
2027,p5,hydro,none,5.2
2027,p53,gas-CT,none,50.8
2027,p54,gas-CT,none,170.8
2027,p58,gas-CT,none,55.0
2027,p58,o-g-s,none,26.04
2027,p6,biopower,none,13.3
2027,p64,hydro,none,8.799999999999999
2027,p67,gas-CT,none,72.0
2027,p69,gas-CT,none,1.2
2027,p70,gas-CT,none,19.4
2027,p74,hydro,none,15.0
2027,p76,gas-CT,none,2.4
2027,p76,hydro,none,1.4
2027,p80,o-g-s,none,10.6
2027,p9,hydro,none,34.0
2027,p90,hydro,none,139.5
2027,p94,hydro,none,9.6
2027,p94,lfill-gas,none,1.6
2027,p95,hydro,none,2.0
2027,p96,hydro,none,1.3
2027,p97,hydro,none,36.6
2027,p98,biopower,none,21.7
2027,p98,gas-CT,none,20.0
2027,p99,CoalOldScr,none,14.7
2028,p1,hydro,none,30.7
2028,p101,gas-CT,none,19.0
2028,p103,gas-CT,none,5.6
2028,p103,hydro,none,0.1
2028,p107,CoalOldUns,none,1300.0
2028,p109,hydro,none,66.0
2028,p112,CoalOldUns,none,30.0
2028,p122,hydro,none,9.6
2028,p123,gas-CT,none,12.4
2028,p123,hydro,none,312.0
2028,p127,gas-CT,none,1.6
2028,p127,hydro,none,39.4
2028,p127,o-g-s,none,108.0
2028,p129,hydro,none,53.3
2028,p131,gas-CT,none,11.2
2028,p131,hydro,none,3.7
2028,p132,pumped-hydro,none,27.4
2028,p134,hydro,none,3.4
2028,p17,hydro,none,1.9
2028,p24,hydro,none,3.2
2028,p28,gas-CT,none,20.0
2028,p28,o-g-s,none,75.0
2028,p3,gas-CT,none,45.0
2028,p32,gas-CT,none,17.0
2028,p37,gas-CT,none,21.2
2028,p38,gas-CT,none,186.3
2028,p41,CoalOldUns,none,120.0
2028,p43,CoalOldUns,none,69.0
2028,p43,coal-new,none,511.0
2028,p43,gas-CT,none,135.5
2028,p46,hydro,none,12.1
2028,p48,o-g-s,none,46.0
2028,p52,gas-CT,none,3.5
2028,p53,gas-CT,none,7.500000000000001
2028,p55,gas-CT,none,82.0
2028,p58,gas-CT,none,55.0
2028,p6,hydro,none,36.0
2028,p69,CoalOldUns,none,16.1
2028,p69,gas-CT,none,135.9
2028,p70,gas-CT,none,164.8
2028,p72,gas-CT,none,162.0
2028,p79,gas-CT,none,200.0
2028,p81,CoalOldUns,none,318.0
2028,p85,CoalOldUns,none,1632.0
2028,p87,gas-CC,none,14.7
2028,p9,gas-CT,none,165.0
2028,p9,hydro,none,190.8
2028,p90,hydro,none,63.4
2028,p93,CoalOldUns,none,268.0
2028,p96,hydro,none,1.3
2028,p97,hydro,none,80.0
2028,p98,hydro,none,60.0
2029,p1,hydro,none,54.9
2029,p10,gas-CT,none,24.1
2029,p10,hydro,none,4.1
2029,p101,gas-CC,none,714.0
2029,p103,gas-CT,none,1.0
2029,p103,hydro,none,0.1
2029,p104,hydro,none,0.1
2029,p105,gas-CT,none,155.0
2029,p115,hydro,none,13.0
2029,p122,o-g-s,none,239.0
2029,p127,hydro,none,9.0
2029,p127,nuclear,none,626.0
2029,p127,o-g-s,none,168.0
2029,p129,hydro,none,7.0
2029,p130,hydro,none,1.8
2029,p131,gas-CT,none,50.0
2029,p131,o-g-s,none,6.2
2029,p132,pumped-hydro,none,2.0
2029,p134,hydro,none,3.7
2029,p21,gas-CT,none,2.0
2029,p21,o-g-s,none,330.0
2029,p32,gas-CT,none,17.0
2029,p33,o-g-s,none,10.0
2029,p35,gas-CT,none,34.8
2029,p41,gas-CT,none,5.8
2029,p45,gas-CT,none,5.7
2029,p46,gas-CT,none,6.7
2029,p46,hydro,none,0.4
2029,p52,gas-CT,none,48.4
2029,p53,gas-CT,none,56.300000000000004
2029,p54,gas-CT,none,60.099999999999994
2029,p58,gas-CC,none,49.0
2029,p58,o-g-s,none,26.0
2029,p74,gas-CT,none,20.0
2029,p77,hydro,none,0.1
2029,p80,gas-CT,none,5.2
2029,p80,hydro,none,1.1
2029,p81,CoalOldUns,none,317.0
2029,p81,gas-CT,none,6.7
2029,p9,hydro,none,50.8
2029,p90,hydro,none,100.0
2029,p92,coal-new,none,528.0
2029,p93,CoalOldUns,none,402.0
2029,p96,gas-CT,none,52.0
2029,p96,hydro,none,4.3
2029,p97,coal-new,none,516.0
2030,p1,hydro,none,5.4
2030,p10,gas-CT,none,23.0
2030,p101,gas-CT,none,149.0
2030,p103,gas-CT,none,11.9
2030,p105,CoalOldUns,none,12.6
2030,p106,gas-CT,none,288.0
2030,p118,hydro,none,2.0
2030,p127,gas-CT,none,1.3
2030,p127,hydro,none,74.2
2030,p127,nuclear,none,582.0
2030,p127,o-g-s,none,185.0
2030,p129,hydro,none,1.0
2030,p130,hydro,none,165.89999999999998
2030,p131,hydro,none,32.6
2030,p134,hydro,none,32.3
2030,p18,hydro,none,48.0
2030,p2,hydro,none,30.0
2030,p25,o-g-s,none,104.0
2030,p28,hydro,none,13.0
2030,p40,gas-CT,none,1.0
2030,p43,biopower,none,21.6
2030,p43,gas-CT,none,0.8
2030,p46,hydro,none,1.5
2030,p48,o-g-s,none,244.0
2030,p5,hydro,none,4.0
2030,p51,gas-CT,none,4.0
2030,p53,gas-CT,none,6.3
2030,p59,gas-CT,none,62.0
2030,p68,gas-CT,none,2.5
2030,p70,gas-CT,none,1.8
2030,p75,nuclear,none,598.1
2030,p80,nuclear,none,902.0
2030,p81,CoalOldUns,none,313.0
2030,p84,hydro,none,3.0
2030,p85,CoalOldUns,none,1678.0
2030,p87,gas-CC,none,118.0
2030,p9,gas-CT,none,56.0
2030,p9,hydro,none,21.3
2030,p92,coal-new,none,870.0
2030,p92,hydro,none,104.0
2030,p93,CoalOldUns,none,268.0
2030,p94,biopower,none,40.0
2030,p94,gas-CT,none,49.0
2030,p94,hydro,none,15.2
2030,p96,hydro,none,132.5
2030,p97,hydro,none,112.0
2031,p1,gas-CT,none,268.0
2031,p1,hydro,none,31.2
2031,p102,gas-CT,none,12.0
2031,p103,gas-CT,none,14.0
2031,p103,hydro,none,33.1
2031,p104,gas-CT,none,6.0
2031,p107,coal-new,none,90.0
2031,p122,hydro,none,68.0
2031,p123,o-g-s,none,126.0
2031,p127,hydro,none,9.6
2031,p127,lfill-gas,none,12.0
2031,p128,o-g-s,none,193.0
2031,p129,hydro,none,10.899999999999999
2031,p131,gas-CT,none,0.6
2031,p131,hydro,none,4.0
2031,p134,hydro,none,29.9
2031,p14,o-g-s,none,22.5
2031,p2,hydro,none,31.0
2031,p33,hydro,none,1.4
2031,p43,gas-CC,none,15.7
2031,p43,nuclear,none,617.0
2031,p46,gas-CT,none,4.0
2031,p48,o-g-s,none,243.0
2031,p5,hydro,none,22.0
2031,p51,o-g-s,none,150.0
2031,p53,gas-CT,none,36.3
2031,p54,gas-CT,none,73.30000000000001
2031,p55,gas-CT,none,82.0
2031,p55,hydro,none,16.0
2031,p63,o-g-s,none,122.0
2031,p64,hydro,none,4.8
2031,p70,hydro,none,2.2
2031,p71,gas-CT,none,3.0
2031,p72,hydro,none,169.89999999999998
2031,p74,hydro,none,12.600000000000001
2031,p80,nuclear,none,895.0
2031,p87,gas-CC,none,22.0
2031,p9,gas-CT,none,56.0
2031,p9,hydro,none,69.0
2031,p90,hydro,none,78.0
2031,p94,hydro,none,16.0
2031,p96,nuclear,none,741.0
2032,p1,hydro,none,30.0
2032,p10,gas-CT,none,44.00000000000001
2032,p10,hydro,none,24.0
2032,p102,nuclear,none,802.0
2032,p103,gas-CT,none,0.6
2032,p103,hydro,none,2.8
2032,p118,hydro,none,1.2
2032,p122,hydro,none,64.0
2032,p127,hydro,none,16.8
2032,p131,gas-CT,none,131.2
2032,p14,biopower,none,5.8
2032,p2,hydro,none,50.0
2032,p28,o-g-s,none,113.0
2032,p33,hydro,none,2.0
2032,p39,gas-CT,none,1.0
2032,p41,gas-CT,none,8.2
2032,p43,gas-CT,none,27.1
2032,p44,hydro,none,0.2
2032,p46,gas-CT,none,0.5
2032,p53,gas-CT,none,2.0
2032,p58,o-g-s,none,109.0
2032,p6,hydro,none,7.7
2032,p64,hydro,none,2.4
2032,p65,gas-CC,none,319.0
2032,p65,hydro,none,6.0
2032,p67,gas-CC,none,342.0
2032,p70,gas-CT,none,8.7
2032,p70,o-g-s,none,68.0
2032,p71,gas-CT,none,0.8
2032,p75,nuclear,none,597.9
2032,p81,gas-CT,none,3.0
2032,p81,nuclear,none,1819.0
2032,p85,hydro,none,62.0
2032,p9,gas-CT,none,7.8
2032,p98,biopower,none,21.7
2032,p99,nuclear,none,838.0
2033,p10,o-g-s,none,111.8
2033,p101,gas-CT,none,2.2
2033,p101,lfill-gas,none,41.2
2033,p102,lfill-gas,none,71.6
2033,p102,nuclear,none,802.0
2033,p106,o-g-s,none,101.0
2033,p107,CoalOldUns,none,140.0
2033,p11,gas-CT,none,26.6
2033,p112,gas-CT,none,2.4
2033,p115,gas-CC,none,143.0
2033,p118,hydro,none,3.0
2033,p118,o-g-s,none,460.0
2033,p122,hydro,none,32.0
2033,p127,gas-CT,none,8.200000000000001
2033,p127,o-g-s,none,376.0
2033,p128,o-g-s,none,190.0
2033,p131,gas-CT,none,1.2
2033,p132,o-g-s,none,117.0
2033,p15,biopower,none,5.8
2033,p28,o-g-s,none,113.0
2033,p40,gas-CT,none,1.0
2033,p50,gas-CC,none,156.0
2033,p50,o-g-s,none,167.0
2033,p51,o-g-s,none,155.0
2033,p52,gas-CT,none,4.0
2033,p53,gas-CT,none,9.799999999999999
2033,p54,gas-CT,none,4.1
2033,p55,gas-CT,none,104.0
2033,p57,biopower,none,5.0
2033,p63,o-g-s,none,285.0
2033,p67,o-g-s,none,338.0
2033,p72,gas-CT,none,2.7
2033,p86,gas-CC,none,53.3
2033,p95,nuclear,none,847.0
2033,p95,o-g-s,none,170.0
2033,p96,o-g-s,none,250.0
2033,p99,nuclear,none,838.0
2034,p1,gas-CT,none,186.0
2034,p10,gas-CT,none,39.0
2034,p10,o-g-s,none,156.3
2034,p101,gas-CC,none,350.0
2034,p103,gas-CT,none,8.7
2034,p112,CoalOldUns,none,23.0
2034,p115,gas-CC,none,101.0
2034,p122,hydro,none,33.0
2034,p122,nuclear,none,2493.8
2034,p122,o-g-s,none,163.9
2034,p123,coal-new,none,173.0
2034,p126,gas-CC,none,190.0
2034,p127,gas-CT,none,4.2
2034,p127,lfill-gas,none,51.0
2034,p127,o-g-s,none,523.0
2034,p129,biopower,none,52.0
2034,p131,gas-CT,none,1.2
2034,p131,hydro,none,1.7
2034,p28,gas-CC,none,276.0
2034,p3,biopower,none,50.0
2034,p41,nuclear,none,771.5
2034,p43,CoalOldScr,none,876.0
2034,p43,nuclear,none,1040.0
2034,p48,o-g-s,none,243.0
2034,p5,gas-CC,none,324.0
2034,p50,gas-CC,none,104.0
2034,p53,gas-CT,none,3.9
2034,p58,biopower,none,10.9
2034,p58,o-g-s,none,108.0
2034,p65,gas-CT,none,72.0
2034,p67,gas-CC,none,322.0
2034,p70,CoalOldUns,none,44.0
2034,p80,o-g-s,none,314.0
2034,p85,nuclear,none,833.3
2034,p89,nuclear,none,1265.5
2034,p9,gas-CT,none,5.6
2034,p94,gas-CT,none,7.5
2034,p95,nuclear,none,1707.0
2034,p97,hydro,none,1.8
2035,p10,biopower,none,11.5
2035,p10,gas-CT,none,288.0
2035,p101,biopower,none,8.9
2035,p103,gas-CC,none,23.0
2035,p103,gas-CT,none,3.7
2035,p103,hydro,none,0.8
2035,p104,nuclear,none,1009.0
2035,p107,coal-new,none,149.0
2035,p117,hydro,none,37.50000000000001
2035,p122,gas-CT,none,40.0
2035,p122,o-g-s,none,163.0
2035,p123,coal-new,none,173.0
2035,p123,lfill-gas,none,61.199999999999996
2035,p123,nuclear,none,866.0
2035,p126,hydro,none,2.4
2035,p127,o-g-s,none,185.0
2035,p128,o-g-s,none,190.0
2035,p131,gas-CC,none,87.0
2035,p131,gas-CT,none,30.0
2035,p131,hydro,none,1.6
2035,p131,lfill-gas,none,30.0
2035,p132,gas-CT,none,14.4
2035,p132,nuclear,none,867.8
2035,p134,hydro,none,1.8
2035,p16,hydro,none,10.1
2035,p28,gas-CC,none,92.0
2035,p40,hydro,none,24.0
2035,p43,gas-CT,none,5.6
2035,p48,o-g-s,none,107.0
2035,p53,gas-CT,none,7.9
2035,p54,gas-CT,none,2.0
2035,p58,o-g-s,none,116.0
2035,p59,gas-CC,none,227.0
2035,p6,biopower,none,36.4
2035,p63,o-g-s,none,234.0
2035,p67,gas-CT,none,65.0
2035,p68,gas-CT,none,1.0
2035,p70,gas-CT,none,2.0
2035,p71,gas-CT,none,2.3
2035,p76,hydro,none,2.4
2035,p79,lfill-gas,none,11.6
2035,p89,nuclear,none,1268.4
2035,p89,o-g-s,none,510.0
2035,p9,biopower,none,23.5
2035,p9,lfill-gas,none,2.0
2035,p94,nuclear,none,876.0
2035,p98,nuclear,none,932.0
2036,p1,hydro,none,96.4
2036,p10,gas-CT,none,90.30000000000001
2036,p10,lfill-gas,none,45.0
2036,p101,biopower,none,13.7
2036,p101,gas-CT,none,2.7
2036,p101,lfill-gas,none,17.0
2036,p102,nuclear,none,981.0
2036,p107,CoalOldUns,none,140.0
2036,p11,gas-CT,none,1.6
2036,p115,nuclear,none,907.0
2036,p117,hydro,none,96.8
2036,p122,coal-new,none,306.0
2036,p122,gas-CT,none,12.0
2036,p127,lfill-gas,none,3.4
2036,p127,nuclear,none,852.9
2036,p129,hydro,none,0.6
2036,p13,hydro,none,392.4
2036,p130,biopower,none,32.0
2036,p131,gas-CC,none,18.0
2036,p131,gas-CT,none,7.2
2036,p132,hydro,none,7.6
2036,p25,gas-CT,none,11.9
2036,p27,hydro,none,2.7
2036,p28,gas-CC,none,255.0
2036,p28,gas-CT,none,3.0
2036,p28,o-g-s,none,181.0
2036,p3,hydro,none,1.5
2036,p40,hydro,none,48.0
2036,p41,CoalOldUns,none,115.0
2036,p43,hydro,none,1.1
2036,p43,lfill-gas,none,18.0
2036,p5,biopower,none,7.5
2036,p5,lfill-gas,none,11.6
2036,p53,gas-CT,none,16.1
2036,p54,gas-CT,none,83.6
2036,p58,gas-CT,none,141.2
2036,p58,o-g-s,none,2.74
2036,p65,gas-CC,none,319.0
2036,p67,o-g-s,none,273.0
2036,p70,gas-CT,none,7.1
2036,p70,o-g-s,none,125.0
2036,p81,gas-CT,none,2.6
2036,p89,hydro,none,34.1
2036,p89,o-g-s,none,254.0
2036,p9,biopower,none,79.7
2036,p9,gas-CT,none,268.70000000000005
2036,p91,lfill-gas,none,10.0
2036,p92,hydro,none,127.0
2036,p98,gas-CC,none,60.0
2037,p1,hydro,none,94.0
2037,p10,gas-CC,none,110.0
2037,p10,gas-CT,none,316.19999999999993
2037,p101,gas-CC,none,141.0
2037,p101,lfill-gas,none,42.0
2037,p103,CoalOldUns,none,259.0
2037,p103,biopower,none,17.7
2037,p103,gas-CT,none,1.5
2037,p11,gas-CT,none,2.2
2037,p111,nuclear,none,894.0
2037,p123,coal-new,none,173.0
2037,p123,lfill-gas,none,0.8
2037,p123,nuclear,none,841.8
2037,p126,gas-CC,none,104.0
2037,p126,nuclear,none,1170.2
2037,p127,lfill-gas,none,7.2
2037,p127,o-g-s,none,418.0
2037,p129,hydro,none,3.0
2037,p13,hydro,none,130.0
2037,p130,biopower,none,52.1
2037,p130,hydro,none,1.8
2037,p131,gas-CC,none,78.1
2037,p131,lfill-gas,none,40.0
2037,p132,hydro,none,1.7
2037,p134,biopower,none,40.599999999999994
2037,p134,hydro,none,8.0
2037,p134,lfill-gas,none,21.2
2037,p15,hydro,none,2.1
2037,p16,hydro,none,18.2
2037,p25,gas-CT,none,14.0
2037,p25,hydro,none,0.2
2037,p27,hydro,none,61.5
2037,p28,CoalOldScr,none,116.0
2037,p30,o-g-s,none,104.0
2037,p40,gas-CT,none,1.3
2037,p41,gas-CT,none,5.2
2037,p43,lfill-gas,none,2.7
2037,p45,gas-CT,none,2.1
2037,p46,biopower,none,16.0
2037,p46,gas-CT,none,3.0
2037,p48,CoalOldUns,none,1067.0
2037,p48,o-g-s,none,106.0
2037,p5,gas-CC,none,137.0
2037,p50,gas-CC,none,282.0
2037,p58,o-g-s,none,21.3
2037,p6,biopower,none,7.8
2037,p65,gas-CT,none,75.0
2037,p66,o-g-s,none,212.0
2037,p68,lfill-gas,none,18.0
2037,p70,gas-CT,none,1.1
2037,p76,hydro,none,2.4
2037,p89,hydro,none,33.2
2037,p89,nuclear,none,1269.6
2037,p89,o-g-s,none,256.0
2037,p9,biopower,none,56.400000000000006
2037,p9,gas-CT,none,41.0
2037,p9,lfill-gas,none,1.0
2037,p90,nuclear,none,874.0
2037,p96,biopower,none,75.0
2037,p96,gas-CT,none,13.0
2037,p98,biopower,none,143.1
2037,p98,nuclear,none,938.0
2037,p99,gas-CT,none,3.0
2037,p99,lfill-gas,none,29.099999999999998
2038,p10,gas-CT,none,52.0
2038,p10,lfill-gas,none,27.900000000000002
2038,p10,o-g-s,none,222.0
2038,p101,biopower,none,66.0
2038,p102,gas-CC,none,30.0
2038,p103,gas-CT,none,2.7
2038,p103,lfill-gas,none,5.6
2038,p104,nuclear,none,1060.0
2038,p106,lfill-gas,none,5.0
2038,p107,coal-new,none,65.0
2038,p110,o-g-s,none,260.0
2038,p112,gas-CT,none,12.5
2038,p116,hydro,none,1.0
2038,p117,hydro,none,18.700000000000003
2038,p118,hydro,none,10.5
2038,p122,gas-CT,none,24.0
2038,p127,gas-CT,none,10.0
2038,p127,o-g-s,none,733.0
2038,p128,o-g-s,none,193.0
2038,p13,hydro,none,260.0
2038,p131,hydro,none,0.6
2038,p131,lfill-gas,none,61.5
2038,p132,lfill-gas,none,130.5
2038,p134,hydro,none,4.2
2038,p134,lfill-gas,none,11.6
2038,p17,hydro,none,62.0
2038,p25,gas-CT,none,5.2
2038,p43,biopower,none,60.0
2038,p46,gas-CT,none,1.6
2038,p5,hydro,none,107.0
2038,p50,gas-CT,none,6.3
2038,p50,o-g-s,none,214.0
2038,p53,gas-CT,none,28.0
2038,p54,gas-CT,none,2.7
2038,p58,gas-CC,none,52.0
2038,p60,gas-CT,none,407.0
2038,p62,gas-CT,none,201.0
2038,p63,lfill-gas,none,5.8
2038,p63,o-g-s,none,395.0
2038,p64,gas-CT,none,213.0
2038,p64,hydro,none,50.400000000000006
2038,p64,o-g-s,none,2.1
2038,p67,gas-CT,none,31.0
2038,p69,gas-CT,none,1.1
2038,p70,gas-CT,none,2.5
2038,p71,gas-CT,none,4.800000000000001
2038,p75,hydro,none,19.599999999999998
2038,p76,hydro,none,0.6
2038,p77,hydro,none,6.4
2038,p80,CoalOldUns,none,510.0
2038,p80,lfill-gas,none,2.9
2038,p9,biopower,none,57.900000000000006
2038,p9,gas-CT,none,52.50000000000001
2038,p92,hydro,none,127.30000000000001
2038,p94,gas-CT,none,10.0
2038,p98,gas-CC,none,20.0
2038,p98,gas-CT,none,1.2
2038,p99,lfill-gas,none,46.4
2038,p99,nuclear,none,948.0
2039,p10,biopower,none,69.0
2039,p10,gas-CT,none,462.3
2039,p101,gas-CT,none,4.0
2039,p102,gas-CT,none,74.0
2039,p102,lfill-gas,none,58.699999999999996
2039,p103,biopower,none,32.6
2039,p107,coal-new,none,152.0
2039,p113,gas-CT,none,16.5
2039,p116,hydro,none,0.8
2039,p118,hydro,none,58.8
2039,p122,gas-CT,none,58.9
2039,p122,lfill-gas,none,28.799999999999997
2039,p122,o-g-s,none,185.0
2039,p123,coal-new,none,331.0
2039,p123,gas-CT,none,15.1
2039,p126,gas-CT,none,65.0
2039,p127,hydro,none,7.4
2039,p128,gas-CT,none,241.0
2039,p128,lfill-gas,none,86.1
2039,p13,gas-CC,none,146.0
2039,p130,lfill-gas,none,12.0
2039,p131,hydro,none,0.4
2039,p131,lfill-gas,none,42.8
2039,p132,o-g-s,none,236.0
2039,p134,biopower,none,45.0
2039,p134,hydro,none,8.2
2039,p24,hydro,none,51.599999999999994
2039,p25,hydro,none,0.4
2039,p27,hydro,none,260.0
2039,p30,gas-CT,none,40.5
2039,p34,hydro,none,2.5
2039,p43,CoalOldUns,none,7.6
2039,p43,gas-CT,none,1.2
2039,p43,lfill-gas,none,33.6
2039,p46,gas-CT,none,2.4000000000000004
2039,p48,o-g-s,none,190.0
2039,p53,gas-CT,none,22.8
2039,p54,gas-CT,none,21.9
2039,p55,gas-CT,none,75.0
2039,p57,o-g-s,none,174.0
2039,p58,gas-CC,none,52.0
2039,p64,gas-CC,none,27.6
2039,p65,gas-CT,none,65.5
2039,p67,gas-CT,none,31.0
2039,p71,gas-CT,none,4.0
2039,p76,hydro,none,3.0
2039,p78,gas-CT,none,1.5
2039,p8,biopower,none,30.0
2039,p80,gas-CT,none,5.0
2039,p80,lfill-gas,none,2.9
2039,p82,lfill-gas,none,1.6
2039,p89,hydro,none,91.4
2039,p9,biopower,none,93.8
2039,p9,gas-CT,none,49.5
2039,p9,hydro,none,4.5
2039,p9,lfill-gas,none,22.9
2039,p94,biopower,none,44.0
2039,p94,gas-CT,none,52.5
2039,p94,nuclear,none,883.0
2039,p95,hydro,none,3.0
2039,p98,gas-CC,none,20.0
2039,p99,gas-CT,none,340.0
2040,p10,gas-CT,none,153.1
2040,p101,gas-CT,none,31.0
2040,p103,gas-CT,none,9.700000000000001
2040,p103,lfill-gas,none,15.6
2040,p103,o-g-s,none,17.0
2040,p107,coal-new,none,154.0
2040,p111,gas-CT,none,0.9
2040,p116,coal-new,none,554.0
2040,p122,hydro,none,33.0
2040,p122,o-g-s,none,363.0
2040,p123,coal-new,none,336.0
2040,p123,gas-CT,none,71.0
2040,p126,gas-CT,none,167.6
2040,p126,lfill-gas,none,72.0
2040,p127,gas-CT,none,0.3
2040,p127,hydro,none,1.4000000000000001
2040,p127,o-g-s,none,972.0
2040,p128,lfill-gas,none,11.0
2040,p129,hydro,none,1.7
2040,p13,gas-CC,none,73.0
2040,p130,gas-CT,none,2.0999999999999996
2040,p131,gas-CT,none,30.5
2040,p134,hydro,none,50.60000000000001
2040,p134,o-g-s,none,111.0
2040,p16,hydro,none,3.0
2040,p26,gas-CT,none,0.7
2040,p26,hydro,none,0.6
2040,p31,hydro,none,27.900000000000002
2040,p33,coal-new,none,179.0
2040,p33,gas-CT,none,25.0
2040,p43,hydro,none,0.6
2040,p44,hydro,none,0.2
2040,p45,gas-CT,none,1.1
2040,p46,hydro,none,0.6
2040,p47,o-g-s,none,183.0
2040,p48,gas-CT,none,20.0
2040,p51,hydro,none,84.0
2040,p53,gas-CT,none,29.1
2040,p54,gas-CT,none,27.400000000000002
2040,p58,gas-CT,none,33.0
2040,p58,o-g-s,none,8.0
2040,p62,gas-CT,none,139.0
2040,p63,gas-CT,none,278.0
2040,p63,o-g-s,none,737.0
2040,p64,hydro,none,17.0
2040,p64,o-g-s,none,136.0
2040,p69,gas-CT,none,3.0
2040,p70,gas-CT,none,77.4
2040,p71,gas-CT,none,1.0
2040,p74,hydro,none,0.5
2040,p75,biopower,none,44.0
2040,p76,hydro,none,2.4
2040,p77,gas-CT,none,1.5
2040,p77,hydro,none,6.4
2040,p80,gas-CT,none,7.0
2040,p80,o-g-s,none,1036.0
2040,p81,gas-CT,none,3.4
